1,00000000;0,00008265
2,00000000;0,00011741
3,00000000;0,00205102
4,00000000;0,01034894
5,00000000;0,01519931
6,00000000;0,01532131
7,00000000;0,01523022
8,00000000;0,01468784
9,00000000;0,01490316
10,00000000;0,01460543
11,00000000;0,01477444
12,00000000;0,01479857
13,00000000;0,01497783
14,00000000;0,01479339
15,00000000;0,01489286
16,00000000;0,01424492
17,00000000;0,01497784
18,00000000;0,01471100
19,00000000;0,01426971
20,00000000;0,01403895
21,00000000;0,01426199
22,00000000;0,01441487
23,00000000;0,01473834
24,00000000;0,01419858
25,00000000;0,01421049
26,00000000;0,01391536
27,00000000;0,01392982
28,00000000;0,01402348
29,00000000;0,01475898
30,00000000;0,01448442
31,00000000;0,01422592
32,00000000;0,01410845
33,00000000;0,01432377
34,00000000;0,01400289
35,00000000;0,01417189
36,00000000;0,01380204
37,00000000;0,01405597
38,00000000;0,01426295
39,00000000;0,01642503
40,00000000;0,01609122
41,00000000;0,01394268
42,00000000;0,01366813
43,00000000;0,01371863
44,00000000;0,01381747
45,00000000;0,01432634
46,00000000;0,01475477
47,00000000;0,01477441
48,00000000;0,01368357
49,00000000;0,01400961
50,00000000;0,01373764
51,00000000;0,01376239
52,00000000;0,01342606
53,00000000;0,01349202
54,00000000;0,01312219
55,00000000;0,01297185
56,00000000;0,01297286
57,00000000;0,01365939
58,00000000;0,01372218
59,00000000;0,01357443
60,00000000;0,01323553
61,00000000;0,01353582
62,00000000;0,01303466
63,00000000;0,01291262
64,00000000;0,01288531
65,00000000;0,01324738
66,00000000;0,01294453
67,00000000;0,01311862
68,00000000;0,01362690
69,00000000;0,01394523
70,00000000;0,01330504
71,00000000;0,01340962
72,00000000;0,01289047
73,00000000;0,01357701
74,00000000;0,01353422
75,00000000;0,01567054
76,00000000;0,01551956
77,00000000;0,01287915
78,00000000;0,01282867
79,00000000;0,01313924
80,00000000;0,01257630
81,00000000;0,01262682
82,00000000;0,01275914
83,00000000;0,01303623
84,00000000;0,01373252
85,00000000;0,01415641
86,00000000;0,01303725
87,00000000;0,01278646
88,00000000;0,01229822
89,00000000;0,01272722
90,00000000;0,01239604
91,00000000;0,01241820
92,00000000;0,01277202
93,00000000;0,01366455
94,00000000;0,01377369
95,00000000;0,01438815
96,00000000;0,01426553
97,00000000;0,01431863
98,00000000;0,01389986
99,00000000;0,01346113
100,00000000;0,01327413
101,00000000;0,01422334
102,00000000;0,02112550
103,00000000;0,02115042
104,00000000;0,01319434
105,00000000;0,01347400
106,00000000;0,01326383
107,00000000;0,01315468
108,00000000;0,01312994
109,00000000;0,01339677
110,00000000;0,01312481
111,00000000;0,01311607
112,00000000;0,01259434
113,00000000;0,01261650
114,00000000;0,01231880
115,00000000;0,01265512
116,00000000;0,01375308
117,00000000;0,01529971
118,00000000;0,01403122
119,00000000;0,01259850
120,00000000;0,01211024
121,00000000;0,01232808
122,00000000;0,01203556
123,00000000;0,01206028
124,00000000;0,01181409
125,00000000;0,01212206
126,00000000;0,01223126
127,00000000;0,01234095
128,00000000;0,01181668
129,00000000;0,01182081
130,00000000;0,01160554
131,00000000;0,01199591
132,00000000;0,01195314
133,00000000;0,01178731
134,00000000;0,01125275
